trade_id,trade_timestamp,trade_date,settlement_date,stock_key,issuer_key,industry_key,sector_key,exchange_key,currency_key,account_key,trader_key,broker_key,buy_sell_flag,execution_venue,order_type,quantity,price_local,gross_amount_local,commission_local,net_amount_local,fx_to_usd,gross_amount_usd,commission_usd,net_amount_usd
T202507230002000131,2025-07-23 13:22:52,2025-07-23,2025-07-27,2,108,5,2,11,8,33,10,10,B,DMA,Limit,1500,83.7375,125606.25,35.37,-125641.62,0.685315,86079.85,24.24,-86104.09
T202504260364000132,2025-04-26 19:58:27,2025-04-26,2025-04-28,364,122,34,10,4,3,5,52,11,S,Voice,Limit,150000,152.8831,22932465.0,9717.07,22922747.93,1.131367,25945034.13,10993.57,25934040.56
T202501200141000133,2025-01-20 21:56:23,2025-01-20,2025-01-24,141,196,26,7,3,2,15,51,6,S,Algo,Market,500,41.4031,20701.55,6.59,20694.96,1.25732,26028.47,8.29,26020.19
T202510310234000134,2025-10-31 17:58:40,2025-10-31,2025-11-03,234,207,39,11,5,3,25,46,10,S,DMA,Limit,10000,44.4673,444673.0,150.63,444522.37,1.088833,484174.64,164.01,484010.63
T202503250217000135,2025-03-25 03:35:52,2025-03-25,2025-03-27,217,104,22,6,4,3,6,8,9,S,Cross,Limit,8000,121.3911,971128.8,391.49,970737.31,1.127129,1094587.43,441.26,1094146.17
T202512150008000136,2025-12-15 19:58:21,2025-12-15,2025-12-17,8,147,2,1,3,2,4,39,7,B,Algo,Arrival,1000,25.795,25795.0,3.89,-25798.89,1.24593,32138.76,4.85,-32143.61
T202512240191000137,2025-12-24 09:58:36,2025-12-24,2025-12-27,191,62,12,3,3,2,1,28,3,B,DMA,Market,8000,95.9849,767879.2,155.82,-768035.02,1.29068,991086.33,201.11,-991287.44
T202406120223000138,2024-06-12 05:40:42,2024-06-12,2024-06-14,223,19,28,8,8,6,5,1,8,B,Voice,VWAP,100,23.6944,2369.44,0.62,-2370.06,1.08545,2571.91,0.67,-2572.58
T202405260098000139,2024-05-26 10:19:37,2024-05-26,2024-05-29,98,31,33,9,3,2,6,2,12,S,Algo,VWAP,3000,54.6907,164072.1,63.96,164008.14,1.23261,202236.91,78.84,202158.07
T202502200052000140,2025-02-20 06:20:33,2025-02-20,2025-02-24,52,257,29,8,8,6,22,54,6,S,Algo,Limit,200,140.0864,28017.28,11.0,28006.28,1.120894,31404.4,12.33,31392.07
T202410060204000141,2024-10-06 06:42:18,2024-10-06,2024-10-09,204,153,14,4,7,5,10,11,3,S,Algo,Arrival,800,29.0218,23217.44,8.18,23209.26,0.72421,16814.3,5.92,16808.38
T202512260154000142,2025-12-26 07:12:02,2025-12-26,2025-12-30,154,171,17,5,8,6,20,10,11,B,Algo,Limit,500,15.5128,7756.4,2.62,-7759.02,1.117478,8667.61,2.93,-8670.53
T202502230120000143,2025-02-23 20:11:39,2025-02-23,2025-02-27,120,256,30,8,5,3,6,3,2,S,DMA,VWAP,2000,41.1387,82277.4,22.46,82254.94,1.10012,90515.01,24.71,90490.3
T202510300236000144,2025-10-30 17:23:08,2025-10-30,2025-11-01,236,163,19,5,7,5,2,4,8,B,DMA,Market,100,21.3288,2132.88,0.75,-2133.63,0.744302,1587.51,0.56,-1588.07
T202410120210000145,2024-10-12 20:16:22,2024-10-12,2024-10-15,210,315,20,6,3,2,7,14,6,B,DMA,Market,1500,136.1175,204176.25,66.42,-204242.67,1.292142,263824.71,85.82,-263910.53
T202506260234000146,2025-06-26 02:44:43,2025-06-26,2025-06-29,234,207,39,11,5,3,3,59,5,B,Voice,Market,8000,43.9342,351473.6,80.38,-351553.98,1.108386,389568.42,89.09,-389657.51
T202407200215000147,2024-07-20 23:17:11,2024-07-20,2024-07-24,215,228,35,10,3,2,3,33,5,B,Voice,Limit,10000,96.9658,969658.0,475.35,-970133.35,1.243989,1206243.89,591.33,-1206835.22
T202402180264000148,2024-02-18 08:49:23,2024-02-18,2024-02-21,264,185,26,7,5,3,40,30,12,B,DMA,Market,800,35.9628,28770.24,1.44,-28771.68,1.092379,31428.01,1.57,-31429.58
T202510180019000149,2025-10-18 23:42:53,2025-10-18,2025-10-22,19,260,25,7,6,4,14,38,4,S,Algo,Limit,2000,163.8352,327670.4,103.68,327566.72,0.006597,2161.64,0.68,2160.96
T202410170064000150,2024-10-17 20:15:38,2024-10-17,2024-10-19,64,175,19,5,7,5,17,42,6,B,Algo,Market,300,15.9427,4782.81,1.36,-4784.17,0.745508,3565.62,1.01,-3566.64
T202510070388000151,2025-10-07 05:48:01,2025-10-07,2025-10-09,388,197,2,1,3,2,22,30,11,S,Algo,TWAP,100,12.9695,1296.95,0.06,1296.89,1.30091,1687.22,0.08,1687.14
T202406220071000152,2024-06-22 03:03:55,2024-06-22,2024-06-26,71,161,39,11,7,5,25,24,2,B,Cross,TWAP,1000,91.2241,91224.1,9.68,-91233.78,0.733205,66885.97,7.1,-66893.06
T202404190015000153,2024-04-19 16:50:24,2024-04-19,2024-04-21,15,158,21,6,8,6,32,43,8,S,DMA,Limit,1000,48.0871,48087.1,6.6,48080.5,1.099242,52859.36,7.25,52852.1
T202501020045000154,2025-01-02 16:08:08,2025-01-02,2025-01-06,45,89,6,2,4,3,14,57,10,B,Algo,Market,300,59.8091,17942.73,3.14,-17945.87,1.124973,20185.09,3.53,-20188.62
T202404090101000155,2024-04-09 17:22:35,2024-04-09,2024-04-12,101,197,2,1,3,2,35,2,12,S,Cross,Limit,200,34.6621,6932.42,1.59,6930.83,1.288686,8933.71,2.05,8931.66
T202402180142000156,2024-02-18 01:46:10,2024-02-18,2024-02-21,142,319,27,7,11,8,37,39,9,S,Algo,TWAP,1500,134.0565,201084.75,29.3,201055.45,0.675857,135904.54,19.8,135884.73
T202406200216000157,2024-06-20 04:03:56,2024-06-20,2024-06-23,216,109,28,8,6,4,20,42,8,S,DMA,Limit,500,18.6036,9301.8,2.18,9299.62,0.006773,63.0,0.01,62.99
T202503140220000158,2025-03-14 15:17:24,2025-03-14,2025-03-17,220,87,1,1,11,8,27,8,11,B,Algo,Market,300,17.316,5194.8,0.4,-5195.2,0.681801,3541.82,0.27,-3542.09
T202503060299000159,2025-03-06 06:49:33,2025-03-06,2025-03-08,299,303,19,5,6,4,17,5,10,B,DMA,Limit,150000,132.8162,19922430.0,1171.52,-19923601.52,0.006761,134695.55,7.92,-134703.47
T202409260217000160,2024-09-26 06:02:57,2024-09-26,2024-09-30,217,104,22,6,4,3,26,60,5,B,DMA,Limit,10000,158.7663,1587663.0,205.48,-1587868.48,1.102902,1751036.7,226.62,-1751263.32
T202501100064000161,2025-01-10 17:39:07,2025-01-10,2025-01-12,64,175,19,5,7,5,5,7,10,B,Algo,Market,300,14.7085,4412.55,1.28,-4413.83,0.745518,3289.64,0.95,-3290.59
T202402060148000162,2024-02-06 02:34:48,2024-02-06,2024-02-08,148,285,38,11,4,3,13,13,3,B,Algo,Limit,5000,50.0395,250197.5,42.72,-250240.22,1.108296,277292.89,47.35,-277340.23
T202504010016000163,2025-04-01 07:07:35,2025-04-01,2025-04-03,16,309,5,2,6,4,28,31,11,S,Algo,Limit,20000,82.3637,1647274.0,117.58,1647156.42,0.006886,11343.13,0.81,11342.32
T202502180118000164,2025-02-18 11:25:46,2025-02-18,2025-02-21,118,125,37,11,2,1,28,12,1,S,DMA,Market,3000,5.4348,16304.4,1.87,16302.53,1.0,16304.4,1.87,16302.53
T202411160392000165,2024-11-16 10:19:12,2024-11-16,2024-11-19,392,187,34,10,7,5,17,11,1,B,DMA,TWAP,10000,45.9454,459454.0,22.97,-459476.97,0.754318,346574.42,17.33,-346591.75
T202412230209000166,2024-12-23 19:53:42,2024-12-23,2024-12-27,209,67,36,10,8,6,11,43,1,B,DMA,Market,800,186.2394,148991.52,10.69,-149002.21,1.120651,166967.5,11.98,-166979.48
T202404150346000167,2024-04-15 00:58:14,2024-04-15,2024-04-18,346,152,24,7,10,7,37,27,12,B,DMA,Limit,300,15.8398,4751.94,1.08,-4753.02,0.094072,447.02,0.1,-447.13
T202509210248000168,2025-09-21 12:45:48,2025-09-21,2025-09-25,248,252,39,11,4,3,33,44,1,B,Voice,TWAP,300,74.7471,22424.13,4.34,-22428.47,1.081298,24247.17,4.69,-24251.86
T202505040396000169,2025-05-04 17:28:22,2025-05-04,2025-05-06,396,118,18,5,10,7,3,32,6,B,DMA,VWAP,1000,133.7834,133783.4,28.45,-133811.85,0.096126,12860.06,2.73,-12862.8
T202506040246000170,2025-06-04 03:01:10,2025-06-04,2025-06-08,246,14,21,6,11,8,34,54,7,S,Voice,Market,10000,73.735,737350.0,210.87,737139.13,0.681333,502380.89,143.67,502237.21
T202403100217000171,2024-03-10 20:29:32,2024-03-10,2024-03-12,217,104,22,6,4,3,25,58,4,S,DMA,Market,1000,152.5491,152549.1,12.38,152536.72,1.095681,167145.15,13.56,167131.59
T202401250249000172,2024-01-25 20:59:52,2024-01-25,2024-01-28,249,250,25,7,9,3,1,58,1,B,Algo,VWAP,100000,233.781,23378100.0,7232.12,-23385332.12,1.081046,25272801.49,7818.25,-25280619.75
T202504260298000173,2025-04-26 14:41:22,2025-04-26,2025-04-28,298,302,22,6,4,3,29,51,2,B,DMA,TWAP,5000,138.7026,693513.0,168.18,-693681.18,1.08214,750478.16,181.99,-750660.15
T202503040035000174,2025-03-04 01:27:47,2025-03-04,2025-03-08,35,7,10,3,4,3,26,47,1,B,Voice,Limit,100,30.622,3062.2,0.42,-3062.62,1.071257,3280.4,0.45,-3280.85
T202506230230000175,2025-06-23 20:40:52,2025-06-23,2025-06-25,230,304,31,9,3,2,25,37,3,B,DMA,Limit,3000,21.2977,63893.1,20.2,-63913.3,1.276243,81543.12,25.78,-81568.9
T202401260066000176,2024-01-26 21:30:16,2024-01-26,2024-01-30,66,212,26,7,4,3,23,24,9,S,Algo,VWAP,5000,320.4841,1602420.5,317.07,1602103.43,1.099599,1762019.98,348.65,1761671.33
T202512280342000177,2025-12-28 20:56:31,2025-12-28,2026-01-01,342,78,17,5,9,3,3,13,2,B,Algo,Limit,100,14.1173,1411.73,0.23,-1411.96,1.123302,1585.8,0.26,-1586.06
T202508070091000178,2025-08-07 01:31:40,2025-08-07,2025-08-09,91,127,11,3,4,3,9,25,12,B,DMA,Limit,3000,226.8105,680431.5,293.79,-680725.29,1.081446,735849.92,317.72,-736167.64
T202403190138000179,2024-03-19 18:21:07,2024-03-19,2024-03-21,138,302,22,6,4,3,17,9,1,S,Algo,Market,3000,139.2361,417708.3,107.59,417600.71,1.082534,452183.44,116.47,452066.97
T202507270279000180,2025-07-27 19:35:05,2025-07-27,2025-07-31,279,198,28,8,11,8,14,50,5,S,Voice,TWAP,30000,94.5087,2835261.0,746.74,2834514.26,0.63936,1812752.47,477.44,1812275.04
T202402170137000181,2024-02-17 10:29:27,2024-02-17,2024-02-19,137,188,34,10,10,7,6,60,3,B,DMA,Limit,3000,163.8557,491567.1,24.58,-491591.68,0.09487,46634.97,2.33,-46637.3
T202505290370000182,2025-05-29 11:38:29,2025-05-29,2025-05-31,370,215,23,6,5,3,8,15,7,B,Algo,Limit,3000,18.9527,56858.1,14.72,-56872.82,1.06237,60404.34,15.64,-60419.98
T202410020348000183,2024-10-02 10:31:15,2024-10-02,2024-10-06,348,27,36,10,4,3,32,25,12,B,Algo,Arrival,200,128.9244,25784.88,10.77,-25795.65,1.090986,28130.94,11.75,-28142.69
T202508220192000184,2025-08-22 06:21:27,2025-08-22,2025-08-26,192,319,27,7,11,8,15,48,8,B,Voice,Limit,200,28.0896,5617.92,1.8,-5619.72,0.648644,3644.03,1.17,-3645.2
T202511170238000185,2025-11-17 19:21:16,2025-11-17,2025-11-19,238,311,34,10,4,3,28,31,3,S,Algo,Limit,800,237.7109,190168.72,37.91,190130.81,1.089574,207202.89,41.31,207161.59
T202503030314000186,2025-03-03 23:15:33,2025-03-03,2025-03-05,314,122,34,10,4,3,3,1,7,B,DMA,VWAP,10000,93.3731,933731.0,89.07,-933820.07,1.116482,1042493.85,99.45,-1042593.3
T202412180125000187,2024-12-18 15:23:25,2024-12-18,2024-12-20,125,250,25,7,9,3,15,24,1,S,DMA,Limit,1000,44.8878,44887.8,16.57,44871.23,1.109281,49793.18,18.38,49774.8
T202508230290000188,2025-08-23 22:31:32,2025-08-23,2025-08-26,290,162,32,9,5,3,21,51,2,S,Algo,Limit,150000,78.8938,11834070.0,1533.53,11832536.47,1.070221,12665070.23,1641.22,12663429.01
T202403210319000189,2024-03-21 06:11:12,2024-03-21,2024-03-23,319,184,38,11,6,4,26,16,7,B,Algo,Limit,20000,50.2749,1005498.0,279.37,-1005777.37,0.006732,6769.01,1.88,-6770.89
T202504250194000190,2025-04-25 21:21:16,2025-04-25,2025-04-29,194,51,34,10,9,3,26,15,6,B,Algo,Limit,800,41.1672,32933.76,10.02,-32943.78,1.116998,36786.94,11.19,-36798.14
T202409090379000191,2024-09-09 06:13:32,2024-09-09,2024-09-11,379,49,29,8,8,6,39,5,10,S,DMA,Market,800,113.0029,90402.32,28.29,90374.03,1.113827,100692.54,31.51,100661.03
T202409170378000192,2024-09-17 08:47:36,2024-09-17,2024-09-21,378,145,1,1,9,3,12,28,7,S,Voice,Limit,200,69.5241,13904.82,0.7,13904.12,1.081337,15035.8,0.76,15035.04
T202401260011000193,2024-01-26 17:18:22,2024-01-26,2024-01-28,11,16,39,11,10,7,1,34,2,S,Voice,Market,100,30.201,3020.1,0.65,3019.45,0.094714,286.05,0.06,285.98
T202406150379000194,2024-06-15 06:34:41,2024-06-15,2024-06-18,379,49,29,8,8,6,11,55,2,B,Cross,Limit,2000,120.9131,241826.2,81.5,-241907.7,1.148977,277852.74,93.64,-277946.38
T202503080238000195,2025-03-08 06:48:15,2025-03-08,2025-03-11,238,311,34,10,4,3,40,42,12,B,Algo,Arrival,500,226.2899,113144.95,20.08,-113165.03,1.08309,122546.16,21.75,-122567.91
T202409060387000196,2024-09-06 08:00:38,2024-09-06,2024-09-09,387,187,34,10,7,5,3,5,1,S,Algo,Market,1000,29.0902,29090.2,13.31,29076.89,0.716652,20847.55,9.54,20838.01
T202502140010000197,2025-02-14 10:21:55,2025-02-14,2025-02-17,10,166,15,4,10,7,8,52,8,B,Algo,Limit,2000,24.4869,48973.8,14.79,-48988.59,0.097097,4755.21,1.44,-4756.65
T202401150305000198,2024-01-15 06:30:20,2024-01-15,2024-01-18,305,219,32,9,10,7,15,37,10,B,DMA,Market,2000,11.9927,23985.4,2.7,-23988.1,0.093518,2243.07,0.25,-2243.32
T202402060018000199,2024-02-06 05:59:59,2024-02-06,2024-02-09,18,139,23,6,6,4,9,13,2,S,Algo,Limit,100,27.2944,2729.44,0.43,2729.01,0.00683,18.64,0.0,18.64
T202410180141000200,2024-10-18 09:59:23,2024-10-18,2024-10-21,141,196,26,7,3,2,2,30,6,S,Algo,Market,1000,46.6305,46630.5,12.58,46617.92,1.324991,61784.99,16.67,61768.32
T202402120102000201,2024-02-12 04:07:51,2024-02-12,2024-02-16,102,33,12,3,9,3,9,47,2,B,Algo,Arrival,500,28.5193,14259.65,1.14,-14260.79,1.075211,15332.13,1.23,-15333.36
T202507090203000202,2025-07-09 00:34:59,2025-07-09,2025-07-13,203,11,25,7,5,3,23,29,1,S,Algo,TWAP,1000,27.394,27394.0,5.88,27388.12,1.093491,29955.09,6.43,29948.66
T202508020317000203,2025-08-02 07:51:35,2025-08-02,2025-08-06,317,311,34,10,4,3,28,11,5,S,Voice,VWAP,300,48.2607,14478.21,5.68,14472.53,1.068816,15474.54,6.07,15468.47
T202507090172000204,2025-07-09 11:38:56,2025-07-09,2025-07-11,172,20,7,2,6,4,31,2,6,B,DMA,Market,1000,154.3984,154398.4,33.42,-154431.82,0.006607,1020.11,0.22,-1020.33
T202501300125000205,2025-01-30 17:35:13,2025-01-30,2025-02-01,125,250,25,7,9,3,7,21,2,S,DMA,Market,2000,39.2706,78541.2,21.53,78519.67,1.034981,81288.65,22.28,81266.37
T202410190128000206,2024-10-19 02:19:44,2024-10-19,2024-10-21,128,21,4,1,2,1,24,15,1,B,Algo,Limit,1000,161.4585,161458.5,50.0,-161508.5,1.0,161458.5,50.0,-161508.5
T202512100325000207,2025-12-10 18:19:40,2025-12-10,2025-12-14,325,216,35,10,3,2,5,50,2,S,Algo,Limit,8000,108.4843,867874.4,115.17,867759.23,1.265011,1097870.66,145.69,1097724.97
T202505070369000208,2025-05-07 21:00:26,2025-05-07,2025-05-11,369,227,39,11,4,3,1,34,7,S,Voice,VWAP,1500,94.8708,142306.2,75.37,142230.83,1.132088,161103.14,85.33,161017.82
T202403240148000209,2024-03-24 16:07:14,2024-03-24,2024-03-28,148,285,38,11,4,3,19,49,5,B,DMA,VWAP,5000,55.3659,276829.5,49.75,-276879.25,1.084381,300188.65,53.95,-300242.6
T202405180347000210,2024-05-18 20:43:46,2024-05-18,2024-05-20,347,129,9,3,4,3,38,29,1,B,Algo,Limit,500,48.3755,24187.75,5.05,-24192.8,1.095916,26507.74,5.53,-26513.28
T202508070238000211,2025-08-07 19:03:56,2025-08-07,2025-08-10,238,311,34,10,4,3,25,52,5,S,DMA,Limit,1500,284.4729,426709.35,21.34,426688.01,1.101607,470066.01,23.51,470042.5
T202410070002000212,2024-10-07 12:28:40,2024-10-07,2024-10-09,2,108,5,2,11,8,30,33,2,S,Algo,Limit,100,73.2396,7323.96,2.31,7321.65,0.67003,4907.27,1.55,4905.73
T202403010257000213,2024-03-01 17:36:49,2024-03-01,2024-03-05,257,28,15,4,6,4,11,56,9,S,Algo,Limit,2000,71.085,142170.0,35.61,142134.39,0.006686,950.55,0.24,950.31
T202408280332000214,2024-08-28 08:39:49,2024-08-28,2024-09-01,332,244,12,3,6,4,17,27,12,B,Algo,TWAP,50000,169.1082,8455410.0,1891.35,-8457301.35,0.006912,58443.79,13.07,-58456.87
T202409170384000215,2024-09-17 18:06:47,2024-09-17,2024-09-21,384,305,32,9,11,8,37,17,8,S,Voice,VWAP,100,104.5428,10454.28,1.44,10452.84,0.651121,6807.0,0.94,6806.06
T202412130316000216,2024-12-13 06:38:48,2024-12-13,2024-12-17,316,296,20,6,4,3,24,51,6,S,Algo,Market,80000,91.361,7308880.0,2305.74,7306574.26,1.060944,7754312.38,2446.26,7751866.12
T202505130137000217,2025-05-13 15:15:08,2025-05-13,2025-05-15,137,188,34,10,10,7,40,9,4,S,DMA,Limit,1000,126.3251,126325.1,32.76,126292.34,0.096881,12238.5,3.17,12235.33
T202503250001000218,2025-03-25 10:27:53,2025-03-25,2025-03-29,1,226,29,8,1,1,8,3,6,B,Cross,Market,8000,24.9691,199752.8,43.72,-199796.52,1.0,199752.8,43.72,-199796.52
T202502090120000219,2025-02-09 00:08:20,2025-02-09,2025-02-13,120,256,30,8,5,3,21,1,11,B,DMA,Limit,3000,30.202,90606.0,46.58,-90652.58,1.126915,102105.26,52.49,-102157.75
T202505030238000220,2025-05-03 03:40:45,2025-05-03,2025-05-05,238,311,34,10,4,3,21,37,8,S,Algo,Limit,300,252.9036,75871.08,28.44,75842.64,1.100133,83468.28,31.29,83436.99
T202403180308000221,2024-03-18 17:04:49,2024-03-18,2024-03-21,308,67,36,10,8,6,30,53,11,B,Voice,Limit,1000,22.819,22819.0,5.47,-22824.47,1.129749,25779.74,6.18,-25785.92
T202410160318000222,2024-10-16 03:43:22,2024-10-16,2024-10-20,318,48,1,1,3,2,34,5,12,S,DMA,Limit,1000,79.3707,79370.7,38.71,79331.99,1.301942,103336.05,50.4,103285.65
T202401040110000223,2024-01-04 03:53:53,2024-01-04,2024-01-06,110,220,17,5,11,8,3,4,2,B,DMA,Market,5000,131.3154,656577.0,330.65,-656907.65,0.663125,435392.62,219.26,-435611.89
T202401240376000224,2024-01-24 21:25:02,2024-01-24,2024-01-26,376,106,8,2,2,1,8,45,9,B,Algo,Market,150000,152.417,22862550.0,5173.73,-22867723.73,1.0,22862550.0,5173.73,-22867723.73
T202508020175000225,2025-08-02 23:11:16,2025-08-02,2025-08-05,175,263,13,4,7,5,14,10,12,B,DMA,Limit,1000,19.9785,19978.5,1.0,-19979.5,0.732252,14629.3,0.73,-14630.03
T202505220391000226,2025-05-22 22:58:41,2025-05-22,2025-05-24,391,255,16,4,4,3,18,58,11,S,Algo,Limit,800,91.9684,73574.72,13.9,73560.82,1.068929,78646.15,14.86,78631.29
T202509180280000227,2025-09-18 00:26:47,2025-09-18,2025-09-21,280,247,16,4,4,3,13,50,5,B,Algo,Limit,500,241.4749,120737.45,34.44,-120771.89,1.087406,131290.63,37.45,-131328.08
T202507210175000228,2025-07-21 06:25:26,2025-07-21,2025-07-23,175,263,13,4,7,5,26,53,8,B,DMA,VWAP,2000,22.95,45900.0,12.78,-45912.78,0.757288,34759.52,9.68,-34769.2
T202509020148000229,2025-09-02 22:48:45,2025-09-02,2025-09-04,148,285,38,11,4,3,2,25,10,S,Algo,TWAP,10000,57.5467,575467.0,102.07,575364.93,1.074885,618560.85,109.71,618451.13
T202404280170000230,2024-04-28 15:29:47,2024-04-28,2024-05-02,170,295,30,8,5,3,6,21,11,S,Algo,Limit,5000,131.3172,656586.0,88.46,656497.54,1.08031,709316.42,95.56,709220.86
T202507260146000231,2025-07-26 23:19:40,2025-07-26,2025-07-30,146,98,35,10,2,1,29,2,10,B,Algo,Market,500,72.6021,36301.05,6.58,-36307.63,1.0,36301.05,6.58,-36307.63
T202512160269000232,2025-12-16 01:11:10,2025-12-16,2025-12-18,269,257,29,8,8,6,24,53,4,B,DMA,Market,1000,81.7601,81760.1,26.39,-81786.49,1.136341,92907.35,29.99,-92937.34
T202401210239000233,2024-01-21 10:16:35,2024-01-21,2024-01-24,239,226,29,8,2,1,25,19,10,S,Algo,Market,3000,41.8685,125605.5,44.81,125560.69,1.0,125605.5,44.81,125560.69
T202510210001000234,2025-10-21 19:26:37,2025-10-21,2025-10-24,1,226,29,8,1,1,36,22,6,B,Algo,Limit,1000,23.1511,23151.1,8.2,-23159.3,1.0,23151.1,8.2,-23159.3
T202407280375000235,2024-07-28 21:12:45,2024-07-28,2024-07-31,375,107,24,7,7,5,33,37,9,S,DMA,Market,2000,96.5729,193145.8,81.19,193064.61,0.767199,148181.26,62.29,148118.98
T202509160309000236,2025-09-16 00:03:36,2025-09-16,2025-09-18,309,146,12,3,7,5,26,14,11,S,Algo,Limit,10000,94.9958,949958.0,267.87,949690.13,0.758943,720963.97,203.3,720760.68
T202410060390000237,2024-10-06 02:56:41,2024-10-06,2024-10-08,390,282,19,5,9,3,24,3,10,B,Voice,Limit,20000,80.8454,1616908.0,121.82,-1617029.82,1.081099,1748037.62,131.7,-1748169.32
T202509090045000238,2025-09-09 20:52:54,2025-09-09,2025-09-13,45,89,6,2,4,3,39,39,6,B,Algo,Arrival,500,62.5031,31251.55,8.83,-31260.38,1.109979,34688.56,9.8,-34698.37
T202408160252000239,2024-08-16 08:04:31,2024-08-16,2024-08-18,252,1,31,9,9,3,22,15,4,B,Algo,Limit,20000,65.1892,1303784.0,155.21,-1303939.21,1.092496,1424378.8,169.57,-1424548.37
T202502240273000240,2025-02-24 08:24:46,2025-02-24,2025-02-26,273,56,23,6,8,6,14,58,3,B,Algo,Limit,300,26.538,7961.4,1.04,-7962.44,1.111252,8847.12,1.16,-8848.28
T202412180243000241,2024-12-18 03:26:54,2024-12-18,2024-12-20,243,290,17,5,5,3,25,54,11,S,DMA,Limit,8000,28.9356,231484.8,82.52,231402.28,1.050414,243154.87,86.68,243068.19
T202401310090000242,2024-01-31 13:42:15,2024-01-31,2024-02-04,90,257,29,8,8,6,1,50,2,S,Algo,Limit,30000,32.4464,973392.0,450.91,972941.09,1.167661,1136591.88,526.51,1136065.37
T202505280236000243,2025-05-28 22:32:37,2025-05-28,2025-05-30,236,163,19,5,7,5,16,36,2,S,Cross,Limit,200,19.3988,3879.76,1.67,3878.09,0.745736,2893.28,1.25,2892.03
T202504170145000244,2025-04-17 05:00:38,2025-04-17,2025-04-19,145,64,12,3,10,7,8,40,6,S,DMA,Limit,15000,143.1573,2147359.5,578.15,2146781.35,0.092835,199350.12,53.67,199296.45
T202407140210000245,2024-07-14 19:18:41,2024-07-14,2024-07-16,210,315,20,6,3,2,6,11,3,S,Voice,Market,300,142.3676,42710.28,3.38,42706.9,1.307199,55830.84,4.42,55826.42
T202402030366000246,2024-02-03 21:42:01,2024-02-03,2024-02-06,366,80,11,3,4,3,2,12,4,S,DMA,Limit,2000,72.2057,144411.4,32.5,144378.9,1.088184,157146.17,35.37,157110.81
T202507170015000247,2025-07-17 14:03:05,2025-07-17,2025-07-19,15,158,21,6,8,6,14,37,3,S,DMA,Limit,1000,50.7784,50778.4,7.96,50770.44,1.120327,56888.41,8.92,56879.49
T202403120217000248,2024-03-12 19:16:54,2024-03-12,2024-03-16,217,104,22,6,4,3,40,21,7,B,DMA,Market,10000,134.988,1349880.0,262.63,-1350142.63,1.085381,1465134.1,285.05,-1465419.16
T202512280016000249,2025-12-28 02:11:03,2025-12-28,2025-12-30,16,309,5,2,6,4,25,26,12,S,Algo,Market,80000,89.1039,7128312.0,1638.93,7126673.07,0.006742,48059.08,11.05,48048.03
T202512010122000250,2025-12-01 13:22:07,2025-12-01,2025-12-04,122,300,37,11,6,4,34,14,6,B,DMA,Limit,10000,74.0,740000.0,169.26,-740169.26,0.006895,5102.3,1.17,-5103.47
T202508020385000251,2025-08-02 06:56:16,2025-08-02,2025-08-06,385,37,37,11,3,2,31,15,7,B,DMA,Limit,2000,39.777,79554.0,20.57,-79574.57,1.256086,99926.67,25.84,-99952.5
T202404230013000252,2024-04-23 04:37:14,2024-04-23,2024-04-26,13,293,15,4,2,1,15,29,2,B,Algo,Limit,2000,33.4869,66973.8,20.2,-66994.0,1.0,66973.8,20.2,-66994.0
T202403140203000253,2024-03-14 13:35:39,2024-03-14,2024-03-16,203,11,25,7,5,3,6,13,6,S,Algo,Limit,2000,24.4033,48806.6,14.16,48792.44,1.096799,53531.03,15.53,53515.5
T202509040343000254,2025-09-04 18:08:25,2025-09-04,2025-09-07,343,150,23,6,3,2,4,5,11,B,Algo,Market,100,16.7414,1674.14,0.6,-1674.74,1.27204,2129.57,0.76,-2130.34
T202505270312000255,2025-05-27 11:52:02,2025-05-27,2025-05-31,312,198,28,8,11,8,1,56,7,B,Algo,Market,2000,160.1457,320291.4,120.92,-320412.32,0.660374,211512.11,79.85,-211591.97
T202502170287000256,2025-02-17 16:02:21,2025-02-17,2025-02-19,287,312,33,9,7,5,35,49,4,B,DMA,Limit,800,131.3115,105049.2,31.38,-105080.58,0.749074,78689.62,23.51,-78713.13
T202507290194000257,2025-07-29 02:54:40,2025-07-29,2025-08-02,194,51,34,10,9,3,7,37,12,B,Algo,Market,100,43.9801,4398.01,1.65,-4399.66,1.064766,4682.85,1.76,-4684.61
T202507090344000258,2025-07-09 21:35:03,2025-07-09,2025-07-11,344,320,18,5,7,5,19,37,1,S,Cross,Market,300,34.2298,10268.94,2.53,10266.41,0.741921,7618.74,1.88,7616.87
T202510290074000259,2025-10-29 03:50:58,2025-10-29,2025-11-01,74,109,28,8,6,4,3,35,12,S,DMA,Limit,80000,110.1481,8811848.0,2927.55,8808920.45,0.006592,58087.7,19.3,58068.4
T202512030183000260,2025-12-03 05:37:00,2025-12-03,2025-12-05,183,27,36,10,4,3,26,60,2,S,Algo,Limit,10000,74.8109,748109.0,270.43,747838.57,1.08233,809700.81,292.69,809408.12
T202404170162000261,2024-04-17 13:31:48,2024-04-17,2024-04-19,162,194,13,4,11,8,1,13,1,S,DMA,Market,1000,93.827,93827.0,17.82,93809.18,0.66251,62161.33,11.81,62149.52
